mean.sV[1],mean.sV[2],mean.sF[1],mean.sF[2],mean.fV[1],mean.fV[2],mean.fF[1],mean.fF[2],mean.pV[1],mean.pV[2],mean.pF[1],mean.pF[2],beta.sV[1],beta.sV[2],beta.sF[1],beta.sF[2],beta.fV[1],beta.fV[2],beta.fF[1],beta.fF[2],beta.pV[1],beta.pV[2],beta.pF[1],beta.pF[2],sV0[1],sV0[2],sV1[1],sV1[2],sF0[1],sF0[2],sF1[1],sF1[2],fV0[1],fV0[2],fV1[1],fV1[2],fF0[1],fF0[2],fF1[1],fF1[2],pV0[1],pV0[2],pV1[1],pV1[2],pF0[1],pF0[2],pF1[1],pF1[2],beta1.sV[1],beta1.sV[2],beta1.sF[1],beta1.sF[2],beta1.fV[1],beta1.fV[2],beta1.fF[1],beta1.fF[2],beta1.pV[1],beta1.pV[2],beta1.pF[1],beta1.pF[2],mu.sV[1],mu.sV[2],mu.sF[1],mu.sF[2],mu.fV[1],mu.fV[2],mu.fF[1],mu.fF[2],mu.pV[1],mu.pV[2],mu.pF[1],mu.pF[2],sigma.sV2[1],sigma.sV2[2],sigma.sF2[1],sigma.sF2[2],sigma.fV2[1],sigma.fV2[2],sigma.fF2[1],sigma.fF2[2],sigma.pV2[1],sigma.pV2[2],sigma.pF2[1],sigma.pF2[2],deviance
0.983447871,0.621576318,0.961741426,0.926588591,0.489717055,0.335531668,0.936746051,0.587590209,0.936814316,0.970729086,0.091270731,0.468146686,-1.944889524,-0.130091781,1.782785855,-1.381144566,0.344184139,0.592618842,1.409798328,0.321847751,8.34872205,2.349401278,-0.323187167,-0.188163405,0.983447871,0.621576318,0.894698619,0.590528961,0.961741426,0.926588591,0.993354606,0.760292853,0.489717055,0.335531668,0.575187104,0.477352498,0.936746051,0.587590209,0.983778336,0.662814075,0.936814316,0.970729086,0.999984036,0.997130816,0.091270731,0.468146686,0.06777352,0.421711987,-0.084701116,0.064412548,-0.263507019,-0.016649648,-0.104170553,-0.028778985,-0.364255621,-0.041366551,-0.650874527,3.284795933,0.295124777,0.042925582,4.084549909,0.496244281,3.224377937,2.5354303,-0.041137579,-0.683270877,2.695254667,0.354012287,2.696407332,3.501453087,-2.298217065,-0.127586046,0.252164647,0.08529381,6.988172298,0.579556059,0.067939112,1.29E-05,0.550632725,0.000691073,0.05639683,26.75914598,0.621727198,0.005102849,5807.56172
0.976236741,0.64056493,0.962792886,0.931085282,0.501620232,0.319560151,0.943848531,0.547946656,0.934782151,0.880917477,0.091249465,0.508494919,-1.741583098,0.091498474,1.242247169,-0.782390292,0.108426329,0.661051288,1.419234364,0.233713878,8.591025459,3.319751142,-0.336920452,-0.247086413,0.976236741,0.64056493,0.878038107,0.661349852,0.962792886,0.931085282,0.988964985,0.860696965,0.501620232,0.319560151,0.528695254,0.476332048,0.943848531,0.547946656,0.985813092,0.604939999,0.934782151,0.880917477,0.99998704,0.99513542,0.091249465,0.508494919,0.066894973,0.44692484,-0.082551208,0.029075778,-0.256673945,-0.005284266,-0.101126314,-0.049253425,-0.359116222,-0.025854198,-0.675653636,2.990447746,0.310135148,0.027672146,3.71556445,0.577816939,3.253338336,2.603481109,0.006480952,-0.755793903,2.821912864,0.192377747,2.662580322,2.001147231,-2.298473491,0.033982945,0.396927165,0.102317806,4.509641765,0.617860067,0.088807402,1.61E-05,0.308767262,0.00016261,0.022912845,22.02505061,0.600956835,0.014820794,5805.276632
0.982995433,0.643198812,0.948469853,0.937019332,0.547653991,0.289783192,0.929672186,0.611009557,0.958116795,0.872107453,0.085481591,0.510171316,-1.657745618,0.209535112,1.193448739,-0.608472565,0.525352259,0.597432408,1.501015378,0.275886257,9.67352278,2.69228436,-0.619218258,-0.223608926,0.982995433,0.643198812,0.916779779,0.689719925,0.948469853,0.937019332,0.983795542,0.890064835,0.547653991,0.289783192,0.671846532,0.425800774,0.929672186,0.611009557,0.983417406,0.674244143,0.958116795,0.872107453,0.999997249,0.990165803,0.085481591,0.510171316,0.047910935,0.454397568,-0.111073374,0.002257916,-0.233731581,0.030064768,-0.143394871,-0.025666779,-0.347884234,-0.060000256,-0.748026924,3.224011163,0.388310069,0.029990067,4.057122546,0.58927514,2.912682987,2.69987609,0.19119629,-0.896437258,2.581664667,0.451557823,3.130084785,1.919722203,-2.37009656,0.040690878,0.17910154,0.072097958,2.284603781,1.299548996,0.194829097,2.95E-05,0.637781256,0.000390439,0.026114296,26.07439177,0.885001369,0.013726635,5815.313302
0.986403437,0.633650094,0.951049898,0.937607206,0.502264107,0.298786739,0.917885573,0.549851185,0.962444311,0.772784051,0.076622717,0.52490488,-1.995635018,0.438244363,1.438505562,-0.687615085,0.096589329,0.190960277,1.682934884,0.598086875,9.768727634,3.13573018,-0.875197852,-0.208552961,0.986403437,0.633650094,0.907929603,0.728327272,0.951049898,0.937607206,0.987934552,0.883115139,0.502264107,0.298786739,0.526386917,0.340263158,0.917885573,0.549851185,0.983647614,0.689579961,0.962444311,0.772784051,0.999997767,0.987380708,0.076622717,0.52490488,0.033428639,0.472814104,-0.144679579,0.013163239,-0.268908276,-0.033305683,-0.094284866,0.002787391,-0.353665742,-0.064087669,-0.738302487,3.080136493,0.45217781,0.031903897,4.284248396,0.547907995,2.966765081,2.709881313,0.009056489,-0.853081995,2.413959006,0.200069441,3.24365133,1.224098765,-2.489144306,0.099702028,0.651531406,0.021208671,2.809100778,1.252830524,0.237958557,8.17E-05,0.621237814,0.002640933,0.036146614,29.49490038,0.62159393,0.006993267,5759.321146
0.989390268,0.65161028,0.963102742,0.936935742,0.51099574,0.368548986,0.899458843,0.572499634,0.955475657,0.856613399,0.085804393,0.544978109,-1.451965121,0.551008547,1.530691867,-0.820067139,-0.078643791,-0.005988857,1.70931723,0.934043733,9.092505476,2.515911085,-1.143338532,-0.635608215,0.989390268,0.65161028,0.956200788,0.764432001,0.963102742,0.936935742,0.991778236,0.867426478,0.51099574,0.368548986,0.491337432,0.367156356,0.899458843,0.572499634,0.980170258,0.773135374,0.955475657,0.856613399,0.999994757,0.986657299,0.085804393,0.544978109,0.029048409,0.388123205,-0.187543823,-0.034824612,-0.313614692,-0.043338957,-0.092472264,-0.015364323,-0.336074786,-0.059427169,-0.72140999,3.334874628,0.418157879,0.069293198,4.535317212,0.626124913,3.262022866,2.698460521,0.043990052,-0.538446733,2.191226127,0.292056951,3.066173214,1.787442223,-2.365974349,0.180400097,0.938873928,0.057840165,5.469100153,0.468024629,0.133984808,6.07E-05,0.469224576,0.016386541,0.072195196,38.21069874,0.44931253,0.003298922,5893.477871
0.988609454,0.65282732,0.962928173,0.935940937,0.558516777,0.326652825,0.892899195,0.574121243,0.955986104,0.962266331,0.080784791,0.550279836,-1.76369318,0.348744191,1.840951345,-0.827582489,0.005841338,0.400352555,1.721188873,1.096433267,8.672328652,0.307794271,-1.276443782,-0.506311128,0.988609454,0.65282732,0.937016168,0.727154754,0.962928173,0.935940937,0.99392858,0.864615306,0.558516777,0.326652825,0.559956613,0.419942218,0.892899195,0.574121243,0.978997592,0.801408232,0.955986104,0.962266331,0.999992115,0.971983161,0.080784791,0.550279836,0.023935281,0.424455417,-0.115550702,0.001840643,-0.290933684,-0.00787751,-0.10981964,-0.037124733,-0.335794517,-0.106935684,-0.704275239,3.251200908,0.444510938,0.056884219,4.463515655,0.63149036,3.25712153,2.681746849,0.235144637,-0.72336315,2.120703194,0.298685902,3.078237969,3.238738479,-2.431731557,0.201801409,0.213608304,0.068244544,4.577795549,0.976001266,0.167270429,4.59E-05,0.764291995,0.030084821,0.036319957,33.93960893,0.714443358,0.001485508,5763.474526
0.993814759,0.660448481,0.938871468,0.933042728,0.530572398,0.333805558,0.89004149,0.513658788,0.958766182,0.950673868,0.09320589,0.515729545,-2.788170284,-0.000189663,1.559635705,-1.30899904,0.188042181,0.819338686,1.740802886,0.827927939,8.562096339,2.67174579,-1.307965565,0.235382847,0.993814759,0.660448481,0.908146813,0.660405947,0.938871468,0.933042728,0.986498161,0.790078271,0.530572398,0.333805558,0.577003521,0.532034999,0.89004149,0.513658788,0.978792564,0.707355889,0.958766182,0.950673868,0.999991776,0.996425905,0.09320589,0.515729545,0.027038833,0.574032214,-0.083240113,0.008785748,-0.310819194,0.045850385,-0.127890185,-0.081158973,-0.32717472,-0.055134885,-0.673549595,3.142275854,0.394147763,0.021427249,5.079384825,0.665293437,2.731699856,2.634396313,0.122442334,-0.69102292,2.091164967,0.054648749,3.146388477,2.958717073,-2.275104503,0.062938947,0.436131793,0.058364928,4.919975354,0.604151527,0.300252543,9.21E-05,0.560801069,0.064920335,0.05437282,35.35985514,0.814330424,0.006255004,5826.201124
0.98051595,0.648402028,0.933224207,0.928139793,0.561586997,0.348365448,0.86568305,0.502862099,0.955716806,0.932664701,0.07517267,0.509138888,-2.497292449,0.582587127,1.808162016,-1.499302906,0.161024651,0.379082879,1.524134117,0.736551948,9.427204343,4.479143282,-1.096134717,-0.060913067,0.98051595,0.648402028,0.805524948,0.767564482,0.933224207,0.928139793,0.988404407,0.742529375,0.561586997,0.348365448,0.600759323,0.438525362,0.86568305,0.502862099,0.967310027,0.678742855,0.955716806,0.932664701,0.99999627,0.999181734,0.07517267,0.509138888,0.02644328,0.493911941,-0.008847077,-0.030714716,-0.285616605,0.083019349,-0.110555751,-0.01239101,-0.296897868,-0.080452178,-0.736251152,2.89013582,0.401242466,0.034365316,3.918482738,0.612022518,2.637304845,2.558459699,0.247605305,-0.626231834,1.863316542,0.011448521,3.071856394,2.628361154,-2.509819309,0.036559626,0.269403297,0.060953631,5.235049838,0.779679055,0.230313982,0.000143104,0.471605552,0.031432204,0.040958922,47.83461625,0.376991345,0.008563668,5761.681197
0.975109692,0.652966475,0.923719434,0.925692508,0.497020866,0.32811253,0.881668201,0.523804615,0.95892459,0.913163737,0.096172985,0.508056066,-2.115806344,0.173391508,1.883523025,-1.517034615,0.460713011,0.471988904,1.71268733,0.972767757,8.928924601,5.34794366,-1.515968511,-0.163852315,0.975109692,0.652966475,0.825240645,0.691148879,0.923719434,0.925692508,0.987599166,0.732098506,0.497020866,0.32811253,0.610353013,0.439117271,0.881668201,0.523804615,0.976362756,0.744227474,0.95892459,0.913163737,0.999994324,0.999547755,0.096172985,0.508056066,0.022832837,0.467141111,-0.043001227,-0.001495608,-0.249293524,0.087604509,-0.133304348,-0.048214143,-0.294253305,-0.080536811,-0.676583209,2.989169746,0.403820167,0.032263381,3.668071465,0.632104397,2.493990183,2.522330338,-0.011916678,-0.716734241,2.008323257,0.095290498,3.150402785,2.352890891,-2.240489487,0.032227052,0.343310172,0.045439738,5.353735905,1.083035222,0.157371146,7.04E-05,0.43215768,0.01841441,0.044626996,33.85028035,0.432701017,0.006773976,5806.04742
0.980192893,0.660127081,0.907293278,0.923633483,0.474637316,0.389399012,0.868383427,0.488692061,0.896480906,0.985597437,0.114082353,0.488379507,-1.877776134,0.540303185,2.024476317,-1.57149052,0.230260123,0.189301282,1.993817288,0.939886975,9.696658302,3.04379825,-1.788620164,-0.164642535,0.980192893,0.660127081,0.883287019,0.769264666,0.907293278,0.923633483,0.986685545,0.715302938,0.474637316,0.389399012,0.532136199,0.435231495,0.868383427,0.488692061,0.979778055,0.709848322,0.896480906,0.985597437,0.9999929,0.999304122,0.114082353,0.488379507,0.021075907,0.447411987,-0.087716487,-0.004775705,-0.283323822,0.056433739,-0.081624433,-0.04452403,-0.322630421,-0.05908475,-0.628693383,2.875187702,0.420290451,0.041305814,3.901708562,0.663860581,2.281024761,2.492770989,-0.101537883,-0.449839141,1.886740407,-0.045239471,2.158720919,4.225841785,-2.049703419,-0.046490345,0.273101813,0.022447851,5.030128971,0.923483516,0.168937128,8.17E-05,0.293455203,0.012790882,0.081189745,36.89833907,0.566812159,0.004651125,5665.462805
0.978387423,0.656813655,0.883693894,0.922583612,0.479152153,0.308601701,0.862248876,0.562385087,0.916157953,0.939603626,0.09524484,0.544859849,-1.920890474,0.117492241,2.075840048,-1.18334343,0.512255178,0.644444267,1.847175542,0.855420494,9.980535307,6.499535866,-1.233116692,-0.420411424,0.978387423,0.656813655,0.868953779,0.682789065,0.883693894,0.922583612,0.983757133,0.784930861,0.479152153,0.308601701,0.605590765,0.459533614,0.862248876,0.562385087,0.975428051,0.751432694,0.916157953,0.939603626,0.999995764,0.999903326,0.09524484,0.544859849,0.029761387,0.440166041,-0.08060713,0.04147092,-0.27308195,0.045793476,-0.111258009,-0.024626644,-0.286499221,-0.086271264,-0.707060076,2.831070445,0.374746658,0.051960729,3.81263032,0.64912677,2.027885172,2.477979514,-0.083439764,-0.806664618,1.834095344,0.250847492,2.391254157,2.744529047,-2.251213522,0.179923207,0.458490089,0.01405747,6.977980225,0.886175006,0.21247251,7.14E-05,0.677639831,0.017403801,0.042097494,37.66876332,0.444513398,0.004102326,5724.715741
0.97817034,0.654328902,0.879926171,0.920148018,0.602593318,0.362472091,0.85629346,0.548607646,0.933358798,0.968617194,0.115613958,0.473413573,-2.083725681,-0.042902931,1.860856886,-1.186439059,-0.056739388,0.518293394,1.910392077,1.057444517,9.037818833,6.807787447,-1.118823187,-0.21873145,0.97817034,0.654328902,0.847959835,0.644561834,0.879926171,0.920148018,0.979216393,0.778667976,0.602593318,0.362472091,0.588929804,0.48841278,0.85629346,0.548607646,0.975760459,0.777730786,0.933358798,0.968617194,0.999991516,0.999964195,0.115613958,0.473413573,0.040955154,0.419414459,-0.055760665,0.022495445,-0.319847194,0.068646478,-0.094310518,-0.054745535,-0.308151739,-0.095027945,-0.665808188,2.731485561,0.434893322,0.059123666,3.802414225,0.638122393,1.991731211,2.444359848,0.416282395,-0.564650574,1.784839837,0.195046589,2.639466649,3.42960932,-2.034636976,-0.106446103,0.882018673,0.031234133,12.23321212,0.720753361,0.249303328,0.00010173,0.68356051,0.013796081,0.060194605,36.96210437,0.967434833,0.002435742,5793.978672
0.982697913,0.639151429,0.856517112,0.915087957,0.560299056,0.27865659,0.869531432,0.570195168,0.909871932,0.956980991,0.092158022,0.453275593,-2.447857137,0.481743744,1.859854494,-1.097018794,0.080959599,0.649446468,1.716325988,1.14684539,8.461697226,1.721042894,-1.007672284,0.002267345,0.982697913,0.639151429,0.830843548,0.741432386,0.856517112,0.915087957,0.974581057,0.782515383,0.560299056,0.27865659,0.58013691,0.425144721,0.869531432,0.570195168,0.973741296,0.806822286,0.909871932,0.956980991,0.999979059,0.992023004,0.092158022,0.453275593,0.03573492,0.453837538,-0.056235637,-0.008305663,-0.330742122,0.025401997,-0.12245531,-0.014757137,-0.29088602,-0.099256767,-0.630880056,2.740380849,0.345211782,0.053326159,4.039474606,0.571683004,1.786658513,2.377404252,0.242375846,-0.951135157,1.896822144,0.282647475,2.312072216,3.102141447,-2.2875656,-0.187444536,0.610043575,0.058468702,18.82340636,0.404045632,0.071108272,0.000174968,0.588196773,0.011722332,0.070668175,37.90912026,0.375711547,0.005105676,5857.472605
0.988838532,0.631092742,0.857414442,0.914408702,0.538511468,0.337503675,0.883527913,0.55605705,0.909106641,0.973907145,0.100131096,0.459078435,-2.713641309,0.278183185,1.424279287,-0.981469105,0.407029746,1.03401481,1.207356082,1.222136081,7.700630056,-0.047287997,-0.952270892,0.060716853,0.988838532,0.631092742,0.854510173,0.693193246,0.857414442,0.914408702,0.961515623,0.800148845,0.538511468,0.337503675,0.636772094,0.58893784,0.883527913,0.55605705,0.962080306,0.809584236,0.909106641,0.973907145,0.999954756,0.972678148,0.100131096,0.459078435,0.041168589,0.474188876,-0.066531102,0.019116933,-0.343281394,0.020008624,-0.131332463,-0.067627113,-0.285814213,-0.124240536,-0.532276051,2.720649902,0.331064306,0.06230259,4.484063553,0.536907548,1.793979168,2.368694005,0.154351587,-0.674438612,2.026271239,0.225174835,2.302775461,3.619654437,-2.195768802,-0.164053208,0.367925037,0.032940384,13.96161466,0.76076022,0.038559018,0.000344447,0.428422047,0.022151,0.094100678,29.28094316,0.335849654,0.015158301,5856.498418
0.985406891,0.6290997,0.865763791,0.910419019,0.485273601,0.321321457,0.886487419,0.563774,0.882851203,0.989111536,0.098718648,0.439983468,-1.95071707,0.707580678,1.596895497,-0.925833161,0.815807563,0.830309112,1.220975993,1.02720273,8.621417554,0.870463603,-1.104969676,-0.020575683,0.985406891,0.6290997,0.905662516,0.774856022,0.865763791,0.910419019,0.96955474,0.801059392,0.485273601,0.321321457,0.680677036,0.520639158,0.886487419,0.563774,0.963607777,0.783078215,0.882851203,0.989111536,0.999976089,0.995411334,0.098718648,0.439983468,0.035009011,0.434920092,-0.096167787,-0.022460019,-0.348579989,0.050387635,-0.17546672,-0.057117181,-0.239234349,-0.081942922,-0.602829144,2.745837185,0.361716478,0.051336366,4.212505197,0.528356456,1.864011112,2.318761925,-0.058922636,-0.747705541,2.055353256,0.256493004,2.019711777,4.509103178,-2.211543615,-0.241229152,1.136738738,0.036776332,18.85132891,0.930402459,0.033988954,0.000566515,0.431636758,0.011909473,0.071307211,28.02671649,0.41519162,0.035637593,5847.179398
0.982321733,0.626849488,0.861820208,0.908235633,0.516228421,0.354254505,0.857887499,0.54470837,0.93608568,0.998826956,0.086306818,0.495669071,-1.816699077,0.282748633,1.908027746,-0.492452908,0.595888174,0.453442457,0.727938736,0.703822513,7.942598092,-0.833829331,-1.047771344,-0.307894369,0.982321733,0.626849488,0.900328845,0.690289533,0.861820208,0.908235633,0.976763466,0.85812786,0.516228421,0.354254505,0.659445614,0.463329114,0.857887499,0.54470837,0.925930319,0.707471429,0.93608568,0.998826956,0.999975743,0.997303634,0.086306818,0.495669071,0.032066312,0.419404484,-0.100741647,0.011121045,-0.365497689,0.064277195,-0.149943558,-0.031542989,-0.227449378,-0.078534314,-0.617699458,2.847938661,0.422058892,0.058859104,4.017582839,0.518724606,1.830490994,2.29227979,0.064936491,-0.600389859,1.797853962,0.179312393,2.684163581,6.746979687,-2.359586224,-0.017324151,0.749340525,0.073968195,38.40315404,0.988215421,0.027047589,0.000597657,0.287179959,0.050224522,0.043221471,19.34469762,0.447605901,0.034997246,5685.314943
0.982176201,0.614266674,0.891430872,0.906142671,0.530992321,0.348717978,0.865548846,0.585850052,0.947068277,0.995286412,0.079916854,0.46057851,-2.238556328,0.370100596,1.555884983,-0.835429056,0.520989973,0.127036265,1.255547384,0.4606278,7.746261082,0.033695971,-0.684732509,-0.30002521,0.982176201,0.614266674,0.854542192,0.697492035,0.891430872,0.906142671,0.974945443,0.807211481,0.530992321,0.348717978,0.655909562,0.378094735,0.865548846,0.585850052,0.957617392,0.691568743,0.947068277,0.995286412,0.999975836,0.995441883,0.079916854,0.46057851,0.041958511,0.3874511,-0.037705689,0.046402382,-0.334208723,0.028247006,-0.128531768,-0.01872406,-0.226675004,-0.072181104,-0.617779587,2.837570561,0.371526721,0.077467143,4.009236142,0.465282892,2.105440799,2.267420918,0.12412842,-0.624679253,1.862162845,0.34683577,2.88436835,5.352581211,-2.443477279,-0.158013921,0.632056773,0.245213252,14.39546749,0.789920813,0.026059079,0.000893975,0.160388284,0.026948223,0.114236493,14.37934056,0.463101675,0.061287273,5753.692807
0.975953812,0.605468269,0.904333771,0.902257174,0.534742437,0.373112273,0.867303249,0.584122127,0.946562683,0.995429529,0.071144128,0.44589178,-2.226936702,0.60915961,1.060168522,-0.682916577,0.248567028,0.17817035,0.863669408,0.626987095,7.147753576,-1.137460298,-1.133486454,-0.206723781,0.975953812,0.605468269,0.814043658,0.738360038,0.904333771,0.902257174,0.964651184,0.823412853,0.534742437,0.373112273,0.595743609,0.415635141,0.867303249,0.584122127,0.93940257,0.724462354,0.946562683,0.995429529,0.999955594,0.985882162,0.071144128,0.44589178,0.024062774,0.395558186,-0.009537978,-0.016480988,-0.319260581,-0.001655916,-0.134604379,-0.035784442,-0.22844943,-0.067244063,-0.580597172,2.652704397,0.364723508,0.058103516,3.703438774,0.428302586,2.24633316,2.222559789,0.139194055,-0.518888087,1.877322226,0.339718438,2.87432787,5.383558013,-2.569245799,-0.217283735,0.130703074,0.069640776,23.87666881,0.767498187,0.017900672,0.001905827,0.352072008,0.034657772,0.161416063,15.67308471,0.391768764,0.047315434,5767.066225
0.969595469,0.613075259,0.934540229,0.90335029,0.500941209,0.324292848,0.881244096,0.549524323,0.978729513,0.999273115,0.087494597,0.445231631,-2.129100132,0.462690263,0.802415925,-0.916364241,0.483220588,0.421701367,0.715916816,0.692762121,6.115670634,-0.116973875,-1.089097509,-0.074891387,0.969595469,0.613075259,0.791367339,0.715642351,0.934540229,0.90335029,0.969558524,0.788957505,0.500941209,0.324292848,0.619396019,0.422526241,0.881244096,0.549524323,0.938207046,0.709201906,0.978729513,0.999273115,0.999952017,0.99918299,0.087494597,0.445231631,0.031258258,0.42681756,0.004681309,-0.002395366,-0.374120967,0.043607579,-0.108111168,-0.038255029,-0.212222079,-0.058300603,-0.545662946,2.67482305,0.440077467,0.070437445,3.462287287,0.460257496,2.658618899,2.235017188,0.003764839,-0.734112814,2.004264492,0.198748951,3.828934778,7.22601516,-2.344616964,-0.219956009,0.045512069,0.03699501,13.36906823,0.475941095,0.044098295,0.00258969,0.536525777,0.046710935,0.059966526,15.21265756,0.528020565,0.039265189,5623.699614
